"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20130131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 초당동","181","0181","0000","유화2","78.167","201301","20","8,200","2","1994","연당길 94-6"
"강원도 강릉시 초당동","554","0554","0000","초당동청마루","84.9","201301","14","18,400","10","2007","연당길 61"
"강원도 강릉시 초당동","554","0554","0000","초당동청마루","84.89","201301","30","18,000","10","2007","연당길 61"
"강원도 강릉시 초당동","554","0554","0000","초당동청마루","84.9","201301","31","16,400","3","2007","연당길 61"
"강원도 강릉시 초당동","182-2","0182","0002","초당유화1","49.815","201301","6","6,500","6","1993","연당길 94-3"
"강원도 강릉시 포남동","1005-249","1005","0249","강부1","55.41","201301","11","5,000","2","1987","경강로2256번길 8"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","82.29","201301","14","11,500","11","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","1063","1063","0000","동덕.영진광업소사원주택","104.17","201301","30","11,800","3","1989","보래미하길65번길 24"
"강원도 강릉시 포남동","1149","1149","0000","로얄","59.55","201301","3","5,950","5","1986","경강로2267번길 6"
"강원도 강릉시 포남동","1068-2","1068","0002","백조","55.59","201301","7","5,300","5","1984","보래미하길53번길 9"
"강원도 강릉시 포남동","1134-3","1134","0003","용지","55.08","201301","4","4,950","2","1985","경강로 2217"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201301","14","8,900","9","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201301","15","8,700","11","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201301","22","9,150","9","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201301","23","8,650","10","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201301","24","8,200","1","1995","하평3길 37"
"강원도 강릉시 포남동","1092","1092","0000","정아아트","64.45","201301","26","5,400","3","1991","명륜로121번길 20"
"강원도 강릉시 포남동","1293-2","1293","0002","청송","84.42","201301","10","12,900","3","1994","하평길 37"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","41.98","201301","11","4,000","3","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.55","201301","17","4,000","2","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","41.98","201301","23","3,800","5","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.55","201301","24","3,900","4","1981","보래미상길 65"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","84.409","201301","12","21,900","6","2007","토성로 39"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","129.689","201301","16","20,904","3","2007","토성로 39"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","127.802","201301","19","19,407","1","2007","토성로 39"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","127.802","201301","19","26,500","11","2007","토성로 39"
"강원도 강릉시 홍제동","1007","1007","0000","강릉홍제힐스테이트","127.802","201301","24","23,000","8","2007","토성로 39"
"강원도 강릉시 홍제동","122","0122","0000","우산","50.445","201301","10","5,950","2","1997","토성로 51"
"강원도 고성군 간성읍 상리","483-1","0483","0001","간성대명","39.6","201301","22","4,000","6","1998","수성로 126-5"
"강원도 고성군 간성읍 상리","501","0501","0000","동해2","57.48","201301","17","3,020","5","1990","수성로 90"
