"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170801 ~ 20170831"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,650","17","201708","14","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,410","18","201708","14","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","19,390","3","201708","15","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,550","13","201708","16","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,840","14","201708","17","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","20,530","11","201708","17","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","21,340","26","201708","18","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,370","10","201708","18","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","20,640","26","201708","18","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,820","6","201708","18","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,820","6","201708","18","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,420","7","201708","19","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.812","18,950","2","201708","19","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","72.8686","23,700","14","201708","21","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,760","8","201708","21","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.752","26,540","23","201708","21","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,660","15","201708","23","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,360","7","201708","24","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","20,690","17","201708","25","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,825","18","201708","28","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,610","15","201708","29","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","20,690","14","201708","29","분"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","60.8496","20,400","12","201708","31","입"
"강원도 원주시 단계동","1184","원주　봉화산　푸르지오","84.8617","26,810","20","201708","31","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","84.6989","27,070","17","201708","1","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","84.9035","27,640","11","201708","1","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","84.6989","27,460","12","201708","10","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","59.9602","20,630","15","201708","18","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","59.9602","20,630","9","201708","21","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","59.9602","20,680","8","201708","21","분"
"강원도 원주시 단구동","1457-3","원주단구동 한신휴플러스","84.6989","27,070","16","201708","21","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.625","20,778","12","201708","2","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.625","20,778","15","201708","11","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.797","20,778","12","201708","17","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.797","21,078","13","201708","22","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.694","21,245","5","201708","22","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.625","20,778","9","201708","23","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.625","20,678","7","201708","28","분"
"강원도 원주시 문막읍 건등리","1440","서원주 코아루 아너스","84.625","20,778","8","201708","29","분"
"강원도 원주시 반곡동","1450-22","e편한세상 반곡","84.9792","27,790","15","201708","3","분"
"강원도 원주시 반곡동","1450-22","e편한세상 반곡","84.9927","26,660","3","201708","7","분"
"강원도 원주시 반곡동","1450-22","e편한세상 반곡","84.9792","27,840","10","201708","8","분"
"강원도 원주시 반곡동","1450-22","e편한세상 반곡","84.9927","28,460","7","201708","16","분"
"강원도 원주시 반곡동","1450-22","e편한세상 반곡","84.9473","27,340","4","201708","16","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","84.9294","25,360","12","201708","8","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","84.9294","25,960","20","201708","9","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","84.9294","26,460","10","201708","10","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","93.8094","26,440","2","201708","12","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","84.9294","25,080","4","201708","15","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","111.5287","29,430","2","201708","20","분"
"강원도 원주시 반곡동","1964-7","반곡모아엘가","84.9294","25,560","17","201708","21","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9091","19,660","23","201708","10","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9091","19,470","20","201708","12","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","84.9259","26,875","29","201708","17","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9804","19,620","16","201708","17","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9804","19,700","31","201708","24","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9112","19,965","15","201708","25","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9091","20,060","36","201708","25","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9091","19,660","21","201708","25","분"
"강원도 원주시 일산동","185-1","원주 일산 두진하트리움시티","59.9091","19,560","27","201708","31","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","84.9622","24,520","14","201708","8","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","59.9469","18,110","8","201708","9","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","84.9901","23,970","10","201708","9","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","59.9469","18,410","9","201708","9","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","84.9622","24,320","9","201708","10","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","59.9469","18,360","17","201708","14","분"
"강원도 원주시 지정면 가곡리","BL-8","원주 기업도시 8블록 호반베르디움","59.9469","18,160","8","201708","15","분"
